orgno,category,orgname,2018budget,year,completed,WC,PromotionFocus,PreventionFocus
59,private,Development Alternatives,"$348,361,000",2016,,0,0.00,0.00
59,private,Development Alternatives,"$348,361,000",2017,,0,0.00,0.00
59,private,Development Alternatives,"$348,361,000",2018,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",1999,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2000,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2001,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2002,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2003,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2004,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2005,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2006,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2007,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2008,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2009,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2010,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2011,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2012,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2013,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2014,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2015,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2016,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2017,,0,0.00,0.00
60,private,Insight Enterprises,"$347,574,000",2018,,0,0.00,0.00
61,private,Westat,"$343,541,000",1999,,0,0.00,0.00
61,private,Westat,"$343,541,000",2000,,0,0.00,0.00
61,private,Westat,"$343,541,000",2001,,0,0.00,0.00
61,private,Westat,"$343,541,000",2002,,0,0.00,0.00
61,private,Westat,"$343,541,000",2003,,0,0.00,0.00
61,private,Westat,"$343,541,000",2004,,0,0.00,0.00
61,private,Westat,"$343,541,000",2005,,0,0.00,0.00
61,private,Westat,"$343,541,000",2006,,0,0.00,0.00
61,private,Westat,"$343,541,000",2007,,0,0.00,0.00
61,private,Westat,"$343,541,000",2008,,0,0.00,0.00
61,private,Westat,"$343,541,000",2009,,0,0.00,0.00
61,private,Westat,"$343,541,000",2010,,0,0.00,0.00
61,private,Westat,"$343,541,000",2011,,0,0.00,0.00
61,private,Westat,"$343,541,000",2012,,0,0.00,0.00
61,private,Westat,"$343,541,000",2013,,0,0.00,0.00
61,private,Westat,"$343,541,000",2014,,0,0.00,0.00
61,private,Westat,"$343,541,000",2015,,0,0.00,0.00
61,private,Westat,"$343,541,000",2016,,0,0.00,0.00
61,private,Westat,"$343,541,000",2017,,0,0.00,0.00
61,private,Westat,"$343,541,000",2018,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",1999,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2000,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2001,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2002,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2003,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2004,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2005,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2006,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2007,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2008,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2009,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2010,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2011,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2012,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2013,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2014,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2015,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2016,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2017,,0,0.00,0.00
62,private,ECS Federal,"$341,580,000",2018,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",1999,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2000,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2001,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2002,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2003,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2004,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2005,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2006,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2007,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2008,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2009,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2010,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2011,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2012,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2013,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2014,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2015,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2016,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2017,,0,0.00,0.00
63,private,Red River Computer,"$330,668,000",2018,,0,0.00,0.00
64,private,NCI,"$327,991,000",1999,,0,0.00,0.00
64,private,NCI,"$327,991,000",2000,,0,0.00,0.00
64,private,NCI,"$327,991,000",2001,,0,0.00,0.00
64,private,NCI,"$327,991,000",2002,,0,0.00,0.00
64,private,NCI,"$327,991,000",2003,,0,0.00,0.00
64,private,NCI,"$327,991,000",2004,,0,0.00,0.00
64,private,NCI,"$327,991,000",2005,,0,0.00,0.00
64,private,NCI,"$327,991,000",2006,,0,0.00,0.00
64,private,NCI,"$327,991,000",2007,,0,0.00,0.00
64,private,NCI,"$327,991,000",2008,,0,0.00,0.00
64,private,NCI,"$327,991,000",2009,,0,0.00,0.00
64,private,NCI,"$327,991,000",2010,,0,0.00,0.00
64,private,NCI,"$327,991,000",2011,,0,0.00,0.00
64,private,NCI,"$327,991,000",2012,,0,0.00,0.00
64,private,NCI,"$327,991,000",2013,,0,0.00,0.00
64,private,NCI,"$327,991,000",2014,,0,0.00,0.00
64,private,NCI,"$327,991,000",2015,,0,0.00,0.00
64,private,NCI,"$327,991,000",2016,,0,0.00,0.00
64,private,NCI,"$327,991,000",2017,,0,0.00,0.00
64,private,NCI,"$327,991,000",2018,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",1999,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2000,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2001,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2002,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2003,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2004,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2005,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2006,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2007,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2008,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2009,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2010,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2011,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2012,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2013,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2014,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2015,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2016,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2017,,0,0.00,0.00
65,private,Microsoft,"$327,476,000",2018,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",1999,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2000,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2001,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2002,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2003,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2004,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2005,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2006,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2007,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2008,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2009,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2010,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2011,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2012,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2013,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2014,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2015,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2016,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2017,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2018,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",1999,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2000,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2001,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2002,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2003,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2004,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2005,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2006,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2007,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2008,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2009,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2010,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2011,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2012,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2013,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2014,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2015,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2016,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2017,,0,0.00,0.00
66,private,Abt Associates,"$311,191,000",2018,,0,0.00,0.00
67,private,FCN,"$304,073,000",1999,,0,0.00,0.00
67,private,FCN,"$304,073,000",2000,,0,0.00,0.00
67,private,FCN,"$304,073,000",2001,,0,0.00,0.00
67,private,FCN,"$304,073,000",2002,,0,0.00,0.00
67,private,FCN,"$304,073,000",2003,,0,0.00,0.00
67,private,FCN,"$304,073,000",2004,,0,0.00,0.00
67,private,FCN,"$304,073,000",2005,,0,0.00,0.00
67,private,FCN,"$304,073,000",2006,,0,0.00,0.00
67,private,FCN,"$304,073,000",2007,,0,0.00,0.00
67,private,FCN,"$304,073,000",2008,,0,0.00,0.00
67,private,FCN,"$304,073,000",2009,,0,0.00,0.00
67,private,FCN,"$304,073,000",2010,,0,0.00,0.00
67,private,FCN,"$304,073,000",2011,,0,0.00,0.00
67,private,FCN,"$304,073,000",2012,,0,0.00,0.00
67,private,FCN,"$304,073,000",2013,,0,0.00,0.00
67,private,FCN,"$304,073,000",2014,,0,0.00,0.00
67,private,FCN,"$304,073,000",2015,,0,0.00,0.00
67,private,FCN,"$304,073,000",2016,,0,0.00,0.00
67,private,FCN,"$304,073,000",2017,,0,0.00,0.00
67,private,FCN,"$304,073,000",2018,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",1999,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2000,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2001,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2002,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2003,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2004,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2005,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2006,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2007,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2008,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2009,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2010,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2011,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2012,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2013,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2014,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2015,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2016,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2017,,0,0.00,0.00
68,private,Torch Technologies,"$300,970,000",2018,,0,0.00,0.00
69,private,Maximus,"$300,509,000",1999,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2000,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2001,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2002,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2003,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2004,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2005,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2006,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2007,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2008,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2009,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2010,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2011,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2012,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2013,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2014,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2015,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2016,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2017,,0,0.00,0.00
69,private,Maximus,"$300,509,000",2018,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",1999,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2000,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2001,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2002,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2003,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2004,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2005,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2006,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2007,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2008,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2009,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2010,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2011,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2012,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2013,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2014,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2015,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2016,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2017,,0,0.00,0.00
70,private,Cisco Systems,"$291,016,000",2018,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",1999,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2000,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2001,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2002,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2003,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2004,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2005,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2006,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2007,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2008,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2009,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2010,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2011,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2012,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2013,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2014,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2015,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2016,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2017,,0,0.00,0.00
71,private,Salient CRGT,"$279,300,000",2018,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",1999,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2000,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2001,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2002,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2003,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2004,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2005,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2006,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2007,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2008,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2009,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2010,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2011,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2012,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2013,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2014,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2015,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2016,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2017,,0,0.00,0.00
72,private,PricewaterhouseCoopers,"$279,193,000",2018,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",1999,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2000,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2001,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2002,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2003,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2004,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2005,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2006,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2007,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2008,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2009,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2010,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2011,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2012,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2013,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2014,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2015,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2016,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2017,,0,0.00,0.00
73,private,ImmixGroup,"$278,256,000",2018,,0,0.00,0.00
74,private,GE,"$276,749,000",1999,,0,0.00,0.00
74,private,GE,"$276,749,000",2000,,0,0.00,0.00
74,private,GE,"$276,749,000",2001,,0,0.00,0.00
74,private,GE,"$276,749,000",2002,,0,0.00,0.00
74,private,GE,"$276,749,000",2003,,0,0.00,0.00
74,private,GE,"$276,749,000",2004,,0,0.00,0.00
74,private,GE,"$276,749,000",2005,,0,0.00,0.00
74,private,GE,"$276,749,000",2006,,0,0.00,0.00
74,private,GE,"$276,749,000",2007,,0,0.00,0.00
74,private,GE,"$276,749,000",2008,,0,0.00,0.00
74,private,GE,"$276,749,000",2009,,0,0.00,0.00
74,private,GE,"$276,749,000",2010,,0,0.00,0.00
74,private,GE,"$276,749,000",2011,,0,0.00,0.00
74,private,GE,"$276,749,000",2012,,0,0.00,0.00
74,private,GE,"$276,749,000",2013,,0,0.00,0.00
74,private,GE,"$276,749,000",2014,,0,0.00,0.00
74,private,GE,"$276,749,000",2015,,0,0.00,0.00
74,private,GE,"$276,749,000",2016,,0,0.00,0.00
74,private,GE,"$276,749,000",2017,,0,0.00,0.00
74,private,GE,"$276,749,000",2018,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",1999,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2000,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2001,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2002,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2003,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2004,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2005,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2006,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2007,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2008,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2009,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2010,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2011,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2012,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2013,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2014,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2015,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2016,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2017,,0,0.00,0.00
75,private,Intuitive Research and Technology,"$273,155,000",2018,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",1999,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2000,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2001,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2002,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2003,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2004,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2005,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2006,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2007,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2008,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2009,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2010,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2011,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2012,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2013,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2014,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2015,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2016,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2017,,0,0.00,0.00
76,private,Keypoint Government Solutions,"$263,746,000",2018,,0,0.00,0.00
77,private,KPMG,"$256,977,000",1999,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2000,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2001,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2002,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2003,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2004,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2005,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2006,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2007,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2008,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2009,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2010,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2011,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2012,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2013,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2014,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2015,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2016,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2017,,0,0.00,0.00
77,private,KPMG,"$256,977,000",2018,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",1999,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2000,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2001,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2002,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2003,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2004,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2005,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2006,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2007,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2008,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2009,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2010,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2011,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2012,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2013,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2014,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2015,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2016,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2017,,0,0.00,0.00
78,private,Alvarez & Associates,"$256,014,000",2018,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",1999,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2000,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2001,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2002,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2003,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2004,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2005,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2006,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2007,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2008,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2009,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2010,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2011,,0,0.00,0.00
79,private,Data Link Solutions,"$255,239,000",2012,,0,0.00,0.00
